# Инициализация MPU6050...
# MPU6050 OK
# Держите неподвижно. Калибровка гиро... 5 сек
# Держите неподвижно... 4 сек
# Держите неподвижно... 3 сек
# Держите неподвижно... 2 сек
# Держите неподвижно... 1 сек
# Держите неподвижно... 0 сек
# Калибровка гиро завершена.
# DMP готов. Начинайте движение.
# Ожидание фиксации ГНСС...
time_ms,lat,lon,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg
12099,nan,nan,-3.529053,-0.741005,7.468712,-0.137405,0.061069,-0.061069,-13.635488,-24.909709,-136.466873
12199,nan,nan,-4.159925,-0.901417,7.167043,-0.366412,0.580153,0.167939,-14.930100,-29.124380,-135.251220
12299,nan,nan,-5.852626,-1.623269,7.927202,-0.183206,0.213740,-0.229008,-18.198577,-34.437465,-133.447845
12399,nan,nan,-6.150704,-1.674744,7.746439,-0.061069,0.015267,0.015267,-19.093307,-35.980743,-132.912292
12499,nan,nan,-5.278017,-1.586159,7.278373,0.137405,-0.396947,-0.091603,-18.745531,-32.712303,-134.861892
12599,nan,nan,-4.764461,-0.966060,7.096414,0.137405,-0.717557,0.122137,-15.736556,-27.240499,-136.916259
12699,nan,nan,-3.892972,-1.422156,8.493431,0.015267,-0.488550,-0.122137,-14.750306,-22.403844,-137.912139
12800,nan,nan,-3.402161,-1.140837,8.779538,0.137405,-0.595420,0.015267,-13.044342,-17.365404,-138.075378
12900,nan,nan,-1.564611,-0.185551,9.287109,0.000000,-0.091603,0.015267,-10.864129,-13.269341,-138.916091
13000,nan,nan,-2.817975,-0.908600,9.015367,0.030534,-0.229008,0.061069,-10.583767,-14.291138,-140.107208
13100,nan,nan,-1.673547,-0.372298,9.452309,0.061069,-0.137405,0.152672,-9.037302,-11.626644,-140.994186
13200,nan,nan,-1.267730,-1.644816,11.838130,-0.229008,-0.137405,-0.122137,-9.008906,-10.051959,-143.109924
13300,nan,nan,-1.276109,-0.323217,9.360132,0.335878,-0.656488,-0.076336,-6.985039,-6.716863,-143.840927
13400,nan,nan,-0.428562,1.323994,8.726865,0.091603,-0.534351,-0.259542,-4.405281,-4.100705,-143.533706
13500,nan,nan,-0.916979,2.412158,7.422025,-0.091603,-0.931298,-0.473282,-3.387558,0.811812,-140.624267
13600,nan,nan,-1.041478,1.783680,8.768764,-0.396947,-0.320611,-0.045802,-3.730793,4.984090,-137.667816
13700,nan,nan,1.489193,1.352724,8.040926,-1.007634,0.732824,0.519084,-8.177973,6.381131,-139.123657
13800,nan,nan,-0.750582,-0.575805,8.305486,-0.045802,-0.106870,0.076336,-14.033520,2.240512,-141.396362
13900,nan,nan,-3.260903,-0.699107,8.750807,0.427481,-0.061069,0.656488,-14.524497,-3.583705,-146.195205
14000,nan,nan,-0.150835,0.982820,8.015788,0.366412,-0.870229,0.259542,-10.146292,-1.658206,-149.834701
14100,nan,nan,2.334347,-2.822764,15.388731,0.061069,-0.061069,-0.137405,-10.407690,1.895905,-149.300079
14200,nan,nan,0.751779,-2.321178,10.308236,-0.091603,-0.412214,-0.198473,-7.513973,1.935383,-148.380416
14300,nan,nan,2.997540,-1.522712,11.031285,-0.961832,-0.045802,-0.229008,-10.990454,6.916695,-145.901580
14400,nan,nan,1.886631,-2.202666,9.888053,-0.809160,0.717557,-0.091603,-15.927902,4.644828,-145.370910
14500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14600,nan,nan,-0.160412,-1.795651,9.302671,0.274809,-0.213740,-0.595420,-13.584828,6.203879,-133.918136
14700,nan,nan,0.215478,0.855927,7.808689,0.229008,-0.702290,-1.358779,-8.012086,10.785801,-127.282234
14800,nan,nan,2.066196,0.029928,5.477933,0.396947,-0.122137,-0.091603,-5.471622,14.694960,-117.950363
14900,nan,nan,1.577779,0.830788,7.491457,-0.076336,0.137405,-0.748092,-2.656407,13.441391,-114.156288
15000,nan,nan,1.434127,1.741782,7.595605,-0.778626,0.091603,-1.511450,-2.123660,13.522219,-103.767738
15100,nan,nan,1.268927,1.556231,8.620324,-0.763359,0.000000,-1.557252,-3.877135,15.019282,-89.381950
15200,nan,nan,1.377863,-0.040701,9.441534,-0.015267,0.351145,-0.458015,-3.983104,14.404095,-78.137313
15300,nan,nan,0.349553,-0.573411,8.742428,0.442748,0.595420,1.343511,-2.986546,9.925663,-79.881690
15400,nan,nan,-1.255759,0.737414,8.858547,-0.229008,0.091603,0.274809,-2.780369,4.668110,-85.792137
15500,nan,nan,-0.946907,-0.677559,9.658210,-0.091603,0.122137,0.320611,-4.522302,2.219175,-88.961204
15600,nan,nan,-0.762553,-0.594959,8.708909,-0.076336,0.015267,0.152672,-4.788195,1.203011,-90.837402
15700,nan,nan,-0.957681,-0.567426,8.447941,0.000000,-0.106870,0.015267,-4.859520,0.785832,-91.558937
15800,nan,nan,-0.803255,-0.110133,8.488642,0.106870,-0.076336,0.030534,-4.273914,0.958784,-91.110534
15900,nan,nan,-0.512359,0.411803,9.105150,0.106870,0.030534,-0.061069,-3.119222,1.040827,-91.392288
16000,nan,nan,0.545878,0.924162,10.250775,0.091603,-0.091603,-0.595420,-0.780140,1.637626,-89.215034
16100,nan,nan,0.642843,1.551443,10.557233,-0.366412,-0.244275,-0.946565,-0.237799,2.851114,-83.844329
16200,nan,nan,1.742979,-0.215478,10.660183,0.030534,-0.152672,-0.702290,-1.909424,5.639288,-75.585548
16300,nan,nan,0.392649,0.408211,8.676588,0.106870,-0.244275,-0.564885,-0.791347,5.992889,-71.040168
16400,nan,nan,0.125696,0.791284,8.244434,-0.061069,0.229008,-0.229008,-0.311142,5.595729,-67.207405
16500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16600,nan,nan,-1.246182,1.471237,8.811860,0.015267,-0.061069,0.244275,0.758988,1.382081,-67.514724
16700,nan,nan,-0.247800,0.551863,9.795877,-0.061069,0.015267,0.290076,0.262355,1.892772,-69.490242
16800,nan,nan,-0.265756,0.985214,10.377668,-0.564885,-0.015267,0.061069,-0.999691,1.687484,-72.750205
16900,nan,nan,0.119710,-0.839168,10.129868,-0.030534,-0.061069,0.335878,-3.225408,2.689404,-74.544036
17000,nan,nan,0.104148,-0.691924,8.718486,-0.183206,0.167939,0.534351,-4.974630,1.213454,-78.441497
17100,nan,nan,-0.021548,-0.987608,8.627507,-0.076336,-0.137405,0.045802,-6.500056,1.374666,-81.068702
17200,nan,nan,-0.140061,-0.796072,8.913614,0.045802,-0.167939,-0.091603,-6.664598,2.500190,-81.493499
17300,nan,nan,-0.179565,-0.033519,9.228451,0.061069,-0.137405,-0.045802,-5.687939,3.299858,-81.731811
17400,nan,nan,0.235829,0.519542,9.232042,0.000000,-0.045802,0.030534,-4.418235,3.962710,-81.719551
17500,nan,nan,0.343568,-0.168791,9.803059,-0.152672,0.106870,0.030534,-4.549714,3.775138,-81.682777
17600,nan,nan,1.140837,-0.549469,10.061634,-0.183206,0.213740,-0.030534,-5.840427,3.063261,-81.805984
17700,nan,nan,0.043096,-0.597353,9.206903,0.000000,-0.091603,-0.091603,-6.641914,1.043872,-82.498153
17800,nan,nan,0.691924,-0.044293,8.786721,0.030534,0.167939,0.122137,-5.904831,0.714727,-82.853668
17900,nan,nan,0.090980,0.245406,8.714895,-0.015267,0.015267,0.061069,-5.163008,-0.078198,-83.469833
18000,nan,nan,0.426168,0.354342,8.966286,-0.137405,0.061069,0.213740,-4.824476,0.098174,-84.483818
18100,nan,nan,0.306458,0.184354,9.364920,-0.106870,0.076336,0.274809,-5.736460,-0.721130,-86.881500
18200,nan,nan,-0.287304,0.281319,9.154231,-0.183206,0.106870,0.167939,-6.189859,-1.701285,-88.756973
18300,nan,nan,-0.943315,-0.766144,9.314642,-0.015267,0.045802,0.183206,-6.997202,-3.013234,-90.497505
18400,nan,nan,-1.326388,-0.432153,9.327811,-0.122137,-0.015267,0.152672,-7.007630,-3.930766,-92.203018
18500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18600,nan,nan,-1.654393,-0.566229,9.039309,-0.106870,0.000000,-0.290076,-8.677540,-5.482904,-91.711074
18700,nan,nan,-1.120486,-0.529119,9.240422,-0.030534,-0.106870,-0.259542,-9.267583,-4.527424,-88.838409
18800,nan,nan,-0.782904,0.158017,9.010579,-0.091603,0.000000,0.045802,-9.114208,-4.018725,-87.403457
18900,nan,nan,-0.569820,0.033519,9.435549,-0.167939,0.061069,-0.045802,-9.499869,-4.007552,-87.293899
19000,nan,nan,-1.201889,-0.016759,9.325416,-0.015267,-0.061069,-0.244275,-9.495989,-4.303678,-87.208274
19100,nan,nan,-0.767342,-0.174777,9.174581,-0.030534,-0.030534,0.106870,-9.308357,-4.050033,-87.405860
19200,nan,nan,-0.699107,-0.266953,9.312248,-0.091603,0.030534,0.213740,-9.374566,-4.422735,-88.716293
19300,nan,nan,-0.496797,0.061052,9.181764,-0.091603,0.061069,0.213740,-9.012504,-4.646997,-89.650169
19400,nan,nan,-0.672771,-0.061052,9.203311,-0.076336,-0.015267,0.167939,-8.946245,-5.175711,-91.787094
19500,nan,nan,-0.735020,-0.080206,9.312248,-0.106870,0.000000,0.152672,-9.002393,-5.549950,-93.801322
19600,nan,nan,1.023521,-1.133654,9.124303,0.061069,0.809160,2.992366,-8.572852,-8.154922,-102.822364
19700,nan,nan,-1.777695,1.195904,9.305066,-0.091603,-0.076336,1.648855,-2.922505,-12.768450,-122.901512
19800,nan,nan,-0.958878,1.405396,9.245210,-0.366412,-0.030534,0.900763,-1.945919,-11.749363,-135.235321
19900,nan,nan,-0.486023,0.803255,9.295489,-0.137405,-0.030534,0.442748,-2.024894,-10.910932,-141.128326
20000,nan,nan,-0.141258,0.614113,9.282320,-0.106870,0.030534,0.152672,-2.077995,-10.024253,-142.785415
20100,nan,nan,-0.331597,0.529119,9.248802,-0.091603,0.015267,0.000000,-2.317273,-9.335974,-142.970611
20200,nan,nan,-0.539892,0.661997,9.042901,-0.152672,-0.076336,-0.061069,-2.553642,-8.769017,-142.967056
20300,nan,nan,-0.781707,1.053449,9.345767,-0.061069,-0.213740,-0.473282,-2.799489,-7.983713,-142.650360
20400,nan,nan,0.196325,0.993594,9.446323,-0.427481,-0.030534,-3.374046,-7.478290,-5.485174,-123.459785
20500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20600,nan,nan,-2.015918,-0.293290,8.926781,0.335878,-0.152672,-0.595420,-7.375384,-5.573781,-103.550659
20700,nan,nan,-0.418985,0.344765,9.414002,0.351145,-0.259542,-0.885496,-4.009173,-2.068006,-94.473403
20800,nan,nan,-0.238223,0.964863,9.165004,0.320611,-0.167939,-0.870229,-0.364262,-0.080565,-85.767791
20900,nan,nan,-1.185130,1.266533,8.943541,0.091603,-0.045802,-0.687023,0.583194,-0.447775,-81.925270
21000,nan,nan,-0.679953,1.064223,9.351753,-0.122137,-0.015267,-0.351145,0.881396,-0.352085,-77.278312
21100,nan,nan,-0.685939,1.355118,9.445126,-0.183206,-0.061069,-0.824427,1.346450,-1.029811,-71.604476
21200,nan,nan,-0.632069,0.664391,8.810663,-0.259542,0.015267,-0.030534,-0.441563,-0.832424,-66.423309
21300,nan,nan,-1.137246,0.366313,8.868124,-0.045802,-0.106870,-0.381679,-1.136654,-1.086092,-63.780658
21400,nan,nan,-0.900220,-0.062249,9.306262,0.061069,0.015267,-0.274809,-2.202485,-1.008721,-62.471031
21500,nan,nan,-1.298854,0.486023,9.170990,0.183206,0.076336,-0.442748,-1.607023,-1.859741,-60.149566
21600,nan,nan,-1.059434,0.854730,9.150639,-0.137405,0.106870,0.015267,-0.662446,-3.135768,-57.347072
21700,nan,nan,-1.383849,0.152032,9.016564,-0.061069,-0.015267,-0.061069,-1.915718,-3.595266,-58.243293
21800,nan,nan,-1.442507,0.488417,9.138669,0.015267,-0.015267,-0.213740,-1.961911,-3.927861,-57.665767
21900,nan,nan,-1.434127,0.537498,9.042901,-0.030534,0.000000,-0.183206,-1.984310,-4.260012,-56.633483
22000,nan,nan,-1.478420,1.092953,9.106347,0.183206,0.030534,-0.549618,-0.190995,-5.005244,-52.458724
22100,nan,nan,-1.624466,0.993594,8.977060,0.015267,-0.030534,-0.427481,1.536063,-5.797988,-47.305042
22200,nan,nan,15.863981,-28.889635,20.870256,399.664123,-197.572525,-66.015266,-41.355281,-1.224932,-170.928314
22300,nan,nan,-1.758541,0.975637,8.931570,-0.045802,-0.030534,-0.259542,2.004570,-6.502617,-41.827316
22400,nan,nan,-1.930924,0.860715,8.913614,-0.076336,0.000000,-0.091603,1.682906,-6.861876,-40.463817
22500,nan,nan,-2.032677,1.053449,8.980651,-0.137405,-0.045802,-0.030534,1.362848,-7.069770,-39.126510
22600,nan,nan,-2.055422,1.074997,8.877700,-0.167939,-0.045802,0.152672,0.846128,-7.390187,-39.430927
22700,nan,nan,-1.829170,1.094150,9.059659,-0.244275,-0.137405,0.290076,0.347179,-7.223806,-40.499935
22800,nan,nan,-1.806425,0.563834,8.831013,-0.320611,-0.137405,0.488550,-1.994616,-6.266540,-45.311923
22900,nan,nan,-1.268927,0.538695,9.042901,-0.488550,-0.198473,0.763359,-3.959852,-5.240073,-50.255382
23000,nan,nan,-0.386664,0.280122,9.388862,-0.320611,0.015267,1.022901,-5.632419,-4.483103,-55.698875
23100,nan,nan,-0.938527,-0.341174,9.090785,-0.396947,0.045802,1.603053,-7.558870,-6.363880,-68.583518
23200,nan,nan,-1.242591,-0.229843,9.054871,-0.183206,0.122137,1.694656,-6.961154,-9.055466,-81.979995
23300,nan,nan,-1.142034,0.343568,9.039309,-0.106870,0.000000,1.129771,-5.438891,-10.865343,-95.639640
23400,nan,nan,-1.572990,0.763750,9.515755,-0.320611,-0.061069,-0.045802,-5.678087,-11.255316,-101.509063
23500,nan,nan,-2.043451,0.098162,11.234792,-0.152672,-0.137405,-0.717557,-7.855362,-11.106208,-100.257369
23600,nan,nan,-0.381875,-1.533486,10.813412,0.488550,0.122137,-0.274809,-6.758944,-8.751751,-93.680686
23700,nan,nan,-1.083376,-0.105345,8.202535,0.534351,0.335878,-0.473282,-2.661371,-10.845700,-90.640426
23800,nan,nan,-1.237802,0.964863,7.167043,0.106870,0.076336,-0.473282,-0.229579,-12.290491,-85.304450
23900,nan,nan,-1.997961,1.048660,7.752425,-0.244275,-0.122137,-0.381679,-1.829360,-12.424204,-83.521095
24000,nan,nan,-2.032677,1.246182,8.977060,-0.137405,-0.305344,-0.946565,-4.052409,-9.980307,-78.991287
24100,nan,nan,-1.346738,0.508768,9.946711,-0.274809,0.015267,-0.091603,-5.618968,-7.906832,-74.469032
24200,nan,nan,-2.007538,-0.148441,9.888053,-0.015267,0.320611,0.473282,-5.904897,-9.842743,-76.446678
24300,nan,nan,-1.928529,-0.095768,9.931149,0.137405,0.244275,0.183206,-4.496808,-12.940951,-79.702629
24400,nan,nan,-1.437718,0.389058,9.606735,0.122137,0.305344,0.122137,-2.381999,-14.816783,-79.849288
24500,nan,nan,-2.595315,0.849942,8.482657,-0.229008,0.335878,0.106870,-1.987228,-17.796758,-81.815948
24600,nan,nan,-3.421314,0.796072,7.811083,-0.244275,0.229008,0.030534,-3.388187,-20.425991,-82.873138
24700,nan,nan,-3.683479,0.044293,7.831434,-0.259542,0.106870,0.152672,-5.007536,-22.362495,-84.244400
24800,nan,nan,-3.564966,0.183156,8.099585,-0.229008,0.015267,0.167939,-5.941236,-22.924949,-85.728103
24900,nan,nan,-3.885789,1.154005,9.021352,0.030534,-0.106870,0.076336,-4.715026,-22.990146,-86.994972
25000,nan,nan,-3.554192,1.168370,9.582793,0.091603,-0.625954,-0.137405,-3.112147,-19.805391,-86.093215
25100,nan,nan,-1.977611,2.184709,8.688558,-0.229008,-0.870229,-0.152672,-2.629342,-13.612323,-85.281974
25200,nan,nan,-0.820014,0.978031,7.855376,-0.106870,-0.778626,-0.717557,-3.992471,-6.285797,-82.781822
25300,nan,nan,0.531513,0.860715,7.903260,-0.396947,-0.885496,-0.106870,-5.193518,2.629574,-80.428199
25400,nan,nan,2.163161,0.252588,8.274361,-0.687023,-1.038168,-0.396947,-9.076744,13.516341,-79.981666
25500,nan,nan,3.658340,-1.341950,8.894460,-0.625954,-0.519084,-0.366412,-14.242533,21.171794,-79.376907
25600,nan,nan,4.363432,-2.632425,8.753202,-0.381679,0.000000,-0.290076,-18.023765,24.287870,-76.906616
25700,nan,nan,5.061342,-2.372654,8.901642,-0.198473,0.320611,-0.320611,-18.900159,24.858663,-73.572189
25800,nan,nan,2.888604,-2.312799,8.458715,-0.061069,0.076336,-0.122137,-18.484308,22.370695,-71.224319
25900,nan,nan,2.935291,-1.624466,8.295909,0.015267,0.167939,-0.106870,-17.134103,20.941812,-69.481437
26000,nan,nan,2.634819,-2.394202,8.523359,-0.091603,0.122137,0.030534,-16.900579,19.377521,-69.158309
26100,nan,nan,2.998738,-2.126051,8.753202,-0.198473,-0.045802,0.076336,-17.738704,19.840785,-68.258941
26200,nan,nan,2.734178,-1.838747,8.787918,-0.244275,-0.076336,0.000000,-19.993366,19.428043,-69.441215
26300,nan,nan,3.095703,-2.063802,8.577228,-0.229008,-0.076336,0.000000,-21.154516,20.137062,-68.838279
26400,nan,nan,3.171120,-2.647987,8.462306,-0.122137,-0.091603,0.091603,-22.555158,20.608095,-69.111076
26500,nan,nan,3.254917,-2.735375,8.602367,-0.015267,-0.045802,-0.106870,-22.636806,21.171411,-69.268287
26600,nan,nan,2.711433,-2.540248,8.499417,-0.198473,-0.152672,0.076336,-23.527843,21.182733,-70.102684
26700,nan,nan,3.238158,-2.627636,8.773552,-0.167939,-0.122137,-0.122137,-24.444274,22.364442,-69.885704
26800,nan,nan,3.639187,-2.352303,8.725668,-0.167939,-0.061069,-0.076336,-25.012481,23.552648,-69.250564
26900,nan,nan,3.906140,-2.442086,8.720880,0.000000,0.137405,-0.091603,-24.895948,23.729557,-68.252502
27000,nan,nan,3.005920,-2.603694,8.820240,-0.015267,0.122137,0.106870,-23.823059,21.421356,-68.375991
27100,nan,nan,3.143587,-2.797625,8.772356,0.015267,0.030534,-0.015267,-23.135742,21.015419,-68.034004
27200,nan,nan,3.473987,-2.665944,8.468292,0.030534,0.213740,-0.091603,-22.143220,20.574625,-67.307876
27300,nan,nan,3.806781,-1.982399,7.800309,-0.137405,0.351145,0.229008,-22.424905,17.748697,-67.960105
27400,nan,nan,3.141193,-2.408567,7.645883,-0.061069,0.519084,0.503817,-23.531644,13.413899,-68.730148
27500,nan,nan,2.068590,-1.799243,8.844182,-0.122137,0.396947,-0.076336,-23.237012,7.993968,-69.258758
27600,nan,nan,2.202666,-2.494758,9.357738,-0.198473,0.122137,-0.595420,-23.500102,8.426430,-64.138977
27700,nan,nan,1.206678,-2.329558,9.185356,-0.229008,-0.030534,-0.809160,-23.870992,9.888597,-57.337604
27800,nan,nan,0.748188,-3.274071,9.317036,-0.122137,0.015267,-0.854962,-23.816230,12.609762,-49.151535
27900,nan,nan,-0.068235,-2.187103,9.063251,0.015267,0.351145,-0.763359,-20.514411,13.305217,-41.879695
28000,nan,nan,-1.015141,-2.132037,9.358935,-0.244275,0.381679,-0.412214,-19.887968,11.321601,-35.941001
28100,nan,nan,-1.995567,-3.059790,8.975863,-0.305344,0.412214,0.244275,-22.071874,6.185259,-34.297309
28200,nan,nan,-1.054646,-3.463213,9.797074,0.122137,0.137405,0.183206,-21.295631,3.598752,-35.498188
28300,nan,nan,-2.037466,-3.673902,8.729260,0.045802,0.381679,0.671756,-21.067047,-1.693120,-39.354743
