# Инициализация MPU6050...
# MPU6050 OK
# Держите неподвижно. Калибровка гиро... 5 сек
# Держите неподвижно... 4 сек
# Держите неподвижно... 3 сек
# Держите неподвижно... 2 сек
# Держите неподвижно... 1 сек
# Держите неподвижно... 0 сек
# Калибровка гиро завершена.
# DMP готов. Начинайте движение.
# Ожидание фиксации ГНСС...
time_ms,lat,lon,alt_m,speed_mps,sats,fix,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,nan,nan,nan
192058,55.590164,37.667869,184.800003,4.022955,15,1,0.056570,-0.192334,-5.012515,-0.793893,-0.259542,-0.221374,-13.231680,6.424552,-53.063316,-51.2426,12.4020,85.5078
192158,55.590164,37.667869,184.800003,4.022955,15,1,0.128849,-0.540779,-5.449722,-0.969466,0.671756,-0.160305,-13.645478,6.748919,-52.798091,-50.8241,12.4872,85.4111
192258,55.590164,37.667869,184.800003,4.022955,15,1,-0.054257,-0.325160,-5.227293,-0.412214,-0.694656,0.099237,-13.908652,6.441374,-52.930942,-50.3227,12.5063,85.4402
192358,55.590164,37.667869,184.800003,4.022955,15,1,-0.086782,-0.438330,-5.319089,-0.511450,0.206107,-0.236641,-13.768572,6.504436,-52.684513,-49.8514,12.5573,85.3765
192458,55.590164,37.667869,184.800003,4.022955,15,1,0.054763,-0.486576,-5.332623,-0.740458,-0.114504,0.030534,-14.020051,6.525751,-52.676807,-49.3936,12.6084,85.3560
192558,55.590164,37.667869,184.800003,4.022955,15,1,0.073435,-0.450838,-5.241415,-0.580153,0.007634,0.091603,-13.987266,6.711908,-52.386241,-48.9209,12.6722,85.3306
192658,55.590164,37.667869,184.800003,4.022955,15,1,0.118007,-0.330520,-5.289079,-0.885496,0.015267,0.007634,-14.107184,6.767460,-52.405937,-48.4800,12.7304,85.2994
192758,55.590164,37.667869,184.800003,4.022955,15,1,-0.004867,-0.445477,-5.225528,-0.587786,0.007634,-0.129771,-14.247957,6.686706,-52.324264,-48.0112,12.7781,85.2599
192858,55.590164,37.667869,184.800003,4.022955,15,1,0.134269,-0.413909,-5.496208,-0.633588,0.328244,-0.564885,-14.316990,6.898289,-52.308479,-47.5590,12.8154,85.1664
192958,55.590164,37.667869,184.800003,4.022955,15,1,-0.062087,-0.320990,-5.192575,-0.992366,-0.167939,-0.145038,-14.325314,6.732106,-52.167083,-47.1278,12.8506,85.1398
193058,55.590164,37.667869,184.800003,4.022955,15,1,0.096323,-0.271553,-5.281429,-0.793893,-0.030534,-0.038168,-14.329369,7.285220,-52.066394,-46.6774,12.9033,85.1107
193158,55.590164,37.667869,184.800003,4.022955,15,1,0.068616,-0.400209,-5.308497,-0.587786,-0.045802,0.083969,-14.367615,7.243852,-51.966011,-46.2042,12.9640,85.0918
193258,55.590164,37.667869,184.800003,4.022955,15,1,0.074640,-0.371023,-5.276721,-0.664122,-0.213740,-0.137405,-14.357797,7.282319,-51.854545,-45.7392,12.9972,85.0700
193358,55.590164,37.667869,184.800003,4.022955,15,1,-0.053052,-0.260236,-5.161977,-0.679389,-0.312977,0.320611,-14.256477,7.089144,-51.849521,-45.2666,13.0563,85.0887
193458,55.590164,37.667869,184.800003,4.022955,15,1,0.114393,-0.254875,-5.383817,-0.671756,-0.389313,-0.213740,-14.179567,7.230134,-51.868095,-44.8007,13.0721,85.0747
193654,55.590164,37.667869,184.800003,4.022955,15,1,0.045728,-0.354941,-5.339684,-0.480916,0.129771,-0.015267,-14.203349,7.286661,-51.626914,-43.8601,13.2033,85.0031
193754,55.590164,37.667869,184.800003,4.022955,15,1,0.093312,-0.169104,-5.273191,-0.908397,0.335878,-0.236641,-14.135742,7.263736,-51.565505,-43.4299,13.2703,84.9364
193854,55.590164,37.667869,184.800003,4.022955,15,1,-0.042211,-0.195908,-5.287313,-0.564885,-0.221374,-0.099237,-14.096319,7.077302,-51.573036,-42.9539,13.3066,84.9196
193954,55.590164,37.667869,184.800003,4.022955,15,1,0.036693,-0.240580,-5.329681,-0.534351,-0.206107,-0.297710,-13.961056,7.173418,-51.436031,-42.4786,13.3307,84.8871
194054,55.590164,37.667869,184.800003,4.022955,15,1,0.024045,-0.159574,-5.210817,-0.671756,0.068702,0.435115,-13.759627,7.118036,-51.329784,-42.0084,13.4247,84.8916
194154,55.590164,37.667869,184.800003,4.022955,15,1,0.098732,-0.167317,-5.283195,-0.763359,0.068702,-0.061069,-13.581252,7.153929,-51.222602,-41.5561,13.4855,84.8588
194254,55.590164,37.667869,184.800003,4.022955,15,1,0.070423,-0.244154,-5.296729,-0.694656,0.007634,0.099237,-13.631307,7.078797,-51.159927,-41.0929,13.5526,84.8431
194354,55.590164,37.667869,184.800003,4.022955,15,1,-0.064496,-0.191143,-5.277899,-0.732824,-0.007634,-0.122137,-13.579598,6.960323,-51.099147,-40.6373,13.6042,84.8117
194454,55.590164,37.667869,184.800003,4.022955,15,1,-0.021129,-0.118476,-5.146677,-0.717557,-0.076336,-0.007634,-13.461217,6.918719,-51.087841,-40.1769,13.6582,84.7942
194554,55.590164,37.667869,184.800003,4.022955,15,1,0.098732,-0.330520,-5.436187,-0.603053,0.480916,0.083969,-13.509079,7.120147,-51.029232,-39.7119,13.7610,84.7477
194654,55.590164,37.667869,184.800003,4.022955,15,1,0.007782,-0.150044,-5.195518,-0.900763,-0.793893,-0.458015,-13.525833,7.161014,-50.994628,-39.2670,13.7313,84.7423
194754,55.590164,37.667869,184.800003,4.022955,15,1,0.043921,-0.346007,-5.344392,-0.297710,0.427481,0.312977,-13.620541,7.191112,-50.923419,-38.7660,13.8450,84.7192
194854,55.590164,37.667869,184.800003,4.022955,15,1,0.069219,-0.294187,-5.384405,-0.839695,-0.076336,0.114504,-13.655623,7.280484,-50.969825,-38.3151,13.9072,84.7134
194954,55.590164,37.667869,184.800003,4.022955,15,1,-0.069315,-0.213181,-5.107253,-0.442748,-0.534351,0.091603,-13.555578,7.109604,-50.792495,-37.8178,13.9319,84.7354
195054,55.590164,37.667869,184.800003,4.022955,15,1,0.204139,-0.282870,-5.441484,-0.396947,0.465649,-0.091603,-13.509999,7.434131,-50.835838,-37.3346,14.0245,84.6798
195154,55.590164,37.667869,184.800003,4.022955,15,1,0.072230,-0.265001,-5.169627,-1.022901,-0.076336,0.221374,-13.563019,7.403867,-50.807491,-36.8995,14.0932,84.6844
195254,55.590164,37.667869,184.800003,4.022955,15,1,0.114995,-0.337072,-5.254950,-0.396947,-0.137405,-0.091603,-13.708655,7.425873,-50.795852,-36.4070,14.1383,84.6674
195354,55.590164,37.667869,184.800003,4.022955,15,1,0.042114,-0.285252,-5.267307,-0.717557,-0.183206,-0.328244,-13.768834,7.477204,-50.682319,-35.9507,14.1659,84.6339
195454,55.590164,37.667869,184.800003,4.022955,15,1,-0.000048,-0.372215,-5.219055,-0.702290,-0.061069,0.122137,-13.868226,7.305788,-50.638244,-35.4853,14.2299,84.6310
195554,55.590175,37.667785,185.800003,4.022955,15,1,nan,nan,nan,nan,nan,nan,0.000000,0.000000,0.000000,nan,nan,nan
195662,55.590175,37.667785,185.800003,4.022955,15,1,0.103551,-0.283466,-5.277899,-0.893130,-0.076336,-0.106870,-13.977701,7.528018,-50.351062,-35.0081,14.2835,84.6086
195762,55.590175,37.667785,185.800003,4.022955,15,1,0.016215,-0.254875,-5.142559,-0.618321,-0.175573,-0.503817,-14.032966,7.316383,-50.305858,-34.5455,14.3025,84.5604
195862,55.590175,37.667785,185.800003,4.022955,15,1,0.065605,-0.379958,-5.390878,-0.351145,0.358779,-0.106870,-14.053309,7.407525,-50.226371,-34.0556,14.3884,84.5152
195962,55.590175,37.667785,185.800003,4.022955,15,1,-0.000650,-0.244749,-5.274368,-0.824427,-0.091603,0.091603,-13.972296,7.392668,-50.146945,-33.6021,14.4482,84.5136
196062,55.590175,37.667785,185.800003,4.022955,15,1,0.012601,-0.136940,-5.136674,-0.641221,-0.419847,-0.061069,-13.869379,7.243709,-50.179031,-33.1289,14.4723,84.5180
196162,55.590175,37.667785,185.800003,4.022955,15,1,0.052354,-0.214968,-5.303202,-0.374046,-0.305344,-0.083969,-13.724534,7.316439,-50.062210,-32.6309,14.5047,84.5142
196262,55.590175,37.667785,185.800003,4.022955,15,1,0.084277,-0.191143,-5.252596,-0.664122,0.137405,0.648855,-13.519330,7.270427,-49.936038,-32.1520,14.6137,84.5501
196362,55.590175,37.667785,185.800003,4.022955,15,1,0.074640,-0.067251,-5.282018,-0.702290,-0.221374,-0.442748,-13.286458,7.278380,-49.883354,-31.6959,14.6344,84.5107
196462,55.590175,37.667785,185.800003,4.022955,15,1,0.096323,-0.132771,-5.244946,-0.687023,-0.343511,-0.351145,-13.256842,7.338168,-49.716823,-31.2345,14.6496,84.4863
196562,55.590175,37.667785,185.800003,4.022955,15,1,0.001157,-0.120858,-5.427949,-0.534351,-0.106870,-0.053435,-13.214995,7.440096,-49.674762,-30.7543,14.7007,84.4757
196662,55.590175,37.667785,185.800003,4.022955,15,1,-0.006071,-0.017814,-5.060766,-1.007634,-0.534351,-0.091603,-13.047979,7.259294,-49.622188,-30.3165,14.7131,84.4846
196762,55.590175,37.667785,185.800003,4.022955,15,1,0.149930,-0.291804,-5.354984,-0.580153,-0.061069,-0.198473,-13.180094,7.550278,-49.389896,-29.8446,14.7611,84.4595
196862,55.590175,37.667785,185.800003,4.022955,15,1,0.050547,-0.272149,-5.252596,-0.778626,-0.068702,-0.061069,-13.241040,7.627266,-49.250778,-29.3893,14.8153,84.4476
196962,55.590175,37.667785,185.800003,4.022955,15,1,0.057172,-0.226881,-5.262011,-0.748092,0.022901,0.083969,-13.230156,7.536587,-49.266708,-28.9286,14.8847,84.4445
197062,55.590175,37.667785,185.800003,4.022955,15,1,0.017419,-0.319203,-5.281429,-0.740458,0.045802,0.229008,-13.264827,7.452088,-49.240089,-28.4638,14.9632,84.4541
197163,55.590175,37.667785,185.800003,4.022955,15,1,0.041512,-0.406166,-5.318500,-0.473282,-0.083969,0.038168,-13.341718,7.394686,-49.122165,-27.9702,15.0216,84.4533
197263,55.590175,37.667785,185.800003,4.022955,15,1,0.085481,-0.270362,-5.338508,-0.809160,-0.076336,0.198473,-13.362362,7.527613,-49.080982,-27.5112,15.0876,84.4674
197363,55.590175,37.667785,185.800003,4.022955,15,1,0.025852,-0.347794,-5.063120,-0.832061,-0.183206,0.633588,-13.466805,7.264685,-49.109169,-27.0425,15.1640,84.5271
197463,55.590175,37.667785,185.800003,4.022955,15,1,0.090902,-0.536013,-5.442072,-0.442748,0.458015,0.221374,-13.681483,7.421721,-48.998828,-26.5525,15.2785,84.5194
197582,55.590175,37.667785,185.800003,4.022955,15,1,nan,nan,nan,nan,nan,nan,0.000000,0.000000,0.000000,nan,nan,nan
197682,55.590175,37.667785,185.800003,4.022955,15,1,0.091505,-0.112519,-5.293198,-0.442748,-0.038168,0.061069,-13.567870,7.365824,-49.275638,-26.0602,15.3415,84.5207
197782,55.590175,37.667785,185.800003,4.022955,15,1,0.164988,-0.232837,-5.372048,-0.725191,0.122137,-0.076336,-13.539190,7.592813,-49.163997,-25.6012,15.4129,84.5024
197882,55.590175,37.667785,185.800003,4.022955,15,1,0.067412,-0.167913,-5.257303,-0.625954,-0.328244,0.083969,-13.459894,7.485851,-49.205989,-25.1229,15.4506,84.5198
197982,55.590175,37.667785,185.800003,4.022955,15,1,-0.024743,-0.100011,-5.240827,-0.412214,-0.366412,-0.145038,-13.260557,7.393392,-49.314002,-24.6284,15.4751,84.5176
198082,55.590175,37.667785,185.800003,4.022955,15,1,0.103551,-0.070229,-5.147854,-1.007634,-0.503817,-0.007634,-13.144882,7.533455,-49.229408,-24.1884,15.4928,84.5344
198182,55.590175,37.667785,185.800003,4.022955,15,1,0.155351,-0.298356,-5.237885,-0.893130,0.038168,0.381679,-13.391202,7.660618,-49.108772,-23.7331,15.5756,84.5655
198282,55.590175,37.667785,185.800003,4.022955,15,1,0.021033,-0.406166,-5.269072,-0.312977,-0.213740,0.580153,-13.446496,7.594583,-49.112003,-23.2117,15.6431,84.6267
198382,55.590175,37.667785,185.800003,4.022955,15,1,0.192092,-0.272149,-5.315558,-0.351145,0.297710,0.206107,-13.334612,7.663619,-49.484035,-22.7090,15.7425,84.6320
198482,55.590175,37.667785,185.800003,4.022955,15,1,0.015612,-0.384127,-5.377344,-0.244275,0.068702,0.251908,-13.201717,7.498164,-49.521259,-22.1918,15.8224,84.6518
198582,55.590175,37.667785,185.800003,4.022955,15,1,0.069821,-0.142301,-5.107253,0.045802,-0.351145,0.671756,-12.694099,7.252455,-49.885314,-21.6298,15.8789,84.7291
198682,55.590175,37.667785,185.800003,4.022955,15,1,0.113188,-0.088098,-5.126082,-1.312977,-0.610687,0.259542,-12.633501,7.525425,-50.180107,-21.2118,15.8955,84.7768
198782,55.590175,37.667785,185.800003,4.022955,15,1,0.083674,-0.148257,-5.173745,-1.045801,-0.519084,0.312977,-12.970239,7.569899,-50.217575,-20.7664,15.9222,84.8265
198882,55.590175,37.667785,185.800003,4.022955,15,1,0.025249,-0.356133,-5.372636,-0.465649,0.213740,0.381679,-13.002198,7.675093,-49.978816,-20.2685,16.0196,84.8564
198982,55.590175,37.667785,185.800003,4.022955,15,1,0.141497,-0.228072,-5.302613,-0.496183,-0.305344,-0.030534,-12.906144,7.719069,-50.123439,-19.7793,16.0538,84.8654
199083,55.590175,37.667785,185.800003,4.022955,15,1,-0.021129,-0.191738,-5.223762,-0.519084,-0.160305,0.358779,-12.894953,7.597494,-50.137607,-19.2782,16.1153,84.9082
199183,55.590175,37.667785,185.800003,4.022955,15,1,0.219197,-0.186378,-5.297905,-0.778626,0.167939,0.236641,-12.896672,7.773706,-50.280933,-18.8143,16.2028,84.9280
199283,55.590175,37.667785,185.800003,4.022955,15,1,0.055365,-0.216755,-5.397939,-0.549618,-0.358779,0.000000,-12.941620,7.876503,-50.292984,-18.3289,16.2327,84.9427
199383,55.590175,37.667785,185.800003,4.022955,15,1,0.070423,-0.050574,-5.101368,-0.717557,-0.358779,-0.045802,-12.706088,7.801316,-50.301399,-17.8614,16.2611,84.9531
199483,55.590175,37.667785,185.800003,4.022955,15,1,nan,nan,nan,nan,nan,nan,0.000000,0.000000,0.000000,nan,nan,nan
199595,55.590187,37.667728,186.500000,4.022955,15,1,0.154748,-0.310865,-5.456783,-0.389313,-0.442748,-0.068702,-12.766331,8.080847,-50.172161,-17.3009,16.2830,84.9655
199695,55.590187,37.667728,186.500000,4.022955,15,1,0.111381,-0.183399,-5.282018,-0.526718,0.488550,0.083969,-12.612161,7.880323,-50.184978,-16.8179,16.3960,84.9634
199795,55.590187,37.667728,186.500000,4.022955,15,1,0.118007,-0.219733,-5.487381,-0.374046,-0.206107,-0.160305,-12.617314,8.027908,-50.276782,-16.3203,16.4355,84.9586
199895,55.590187,37.667728,186.500000,4.022955,15,1,0.045728,-0.007688,-4.865994,-1.045801,-0.961832,0.213740,-12.452672,7.844843,-50.329090,-15.8731,16.4128,85.0135
199995,55.590187,37.667728,186.500000,4.022955,15,1,0.246903,-0.297761,-5.413239,-0.938931,-0.236641,-0.175573,-12.889241,8.240092,-50.071979,-15.4321,16.4489,85.0087
200095,55.590187,37.667728,186.500000,4.022955,15,1,0.016215,-0.192930,-5.259657,-0.190840,-0.335878,0.038168,-12.726969,7.881626,-49.943523,-14.9093,16.4812,85.0284
200195,55.590187,37.667728,186.500000,4.022955,15,1,0.110177,-0.221520,-5.234943,-0.580153,0.839695,0.183206,-12.582899,7.637073,-49.749835,-14.4300,16.6306,85.0320
200295,55.590187,37.667728,186.500000,4.022955,15,1,0.162579,-0.172678,-5.412650,-0.595420,0.259542,-0.022901,-12.567057,7.706997,-49.659545,-13.9536,16.7188,85.0309
200395,55.590187,37.667728,186.500000,4.022955,15,1,-0.016913,-0.237602,-5.151973,-0.656488,-0.625954,0.274809,-12.644598,7.530280,-49.642890,-13.4680,16.7280,85.0827
200495,55.590187,37.667728,186.500000,4.022955,15,1,0.025852,-0.284061,-5.503858,-0.824427,-0.091603,-0.419847,-12.863856,7.684761,-49.510803,-13.0232,16.7728,85.0512
200595,55.590187,37.667728,186.500000,4.022955,15,1,0.111984,-0.282274,-5.131378,-0.977099,1.007634,0.198473,-12.896404,7.406581,-48.990306,-12.5828,16.9388,85.0576
200695,55.590187,37.667728,186.500000,4.022955,15,1,0.051149,-0.276318,-5.202579,-0.290076,-0.450382,-0.137405,-12.914185,7.358788,-48.797397,-12.0738,16.9551,85.0636
200795,55.590187,37.667728,186.500000,4.022955,15,1,0.096323,-0.178634,-5.172569,-0.610687,0.603053,0.114504,-12.668885,7.442449,-48.718322,-11.5958,17.0797,85.0730
200895,55.590187,37.667728,186.500000,4.022955,15,1,0.227629,-0.288231,-5.459136,-0.633588,0.465649,-0.206107,-12.912841,7.693745,-48.615535,-11.1286,17.1844,85.0534
200995,55.590187,37.667728,186.500000,4.022955,15,1,0.202934,-0.101798,-5.306144,-1.083969,0.564885,-0.488550,-12.826111,7.615786,-48.534099,-10.7155,17.2936,85.0037
201095,55.590187,37.667728,186.500000,4.022955,15,1,0.080663,-0.120858,-5.276721,-0.290076,0.625954,0.122137,-12.781356,7.315976,-48.370361,-10.2044,17.4202,85.0165
201195,55.590187,37.667728,186.500000,4.022955,15,1,-0.059076,0.057236,-4.903654,-0.671756,-0.335878,0.335878,-12.487824,6.844403,-48.401832,-9.7192,17.4558,85.0701
201295,55.590187,37.667728,186.500000,4.022955,15,1,0.145714,-0.511592,-5.657439,-2.076336,-0.839695,-0.183206,-13.199107,7.506512,-48.388927,-9.3879,17.4327,85.0790
201395,55.590187,37.667728,186.500000,4.022955,15,1,-0.403001,-0.770097,-5.860450,-0.618321,-0.389313,-0.305344,-14.145637,7.343295,-48.026641,-8.9168,17.4520,85.0676
201499,55.590187,37.667728,186.500000,4.022955,15,1,nan,nan,nan,nan,nan,nan,0.000000,0.000000,0.000000,nan,nan,nan
201607,55.590194,37.667694,186.699996,4.022955,15,1,nan,nan,nan,nan,nan,nan,0.000000,0.000000,0.000000,nan,nan,nan
201707,55.590194,37.667694,186.699996,4.022955,15,1,0.514334,-0.178634,-4.614144,0.656488,0.351145,-0.503817,-15.337779,8.569845,-48.378276,-8.3279,17.5417,85.0242
201807,55.590194,37.667694,186.699996,4.022955,15,1,0.295089,0.153133,-4.378181,0.541985,1.244275,0.480916,-13.945842,8.248891,-48.441295,-7.7233,17.7339,85.0710
201907,55.590194,37.667694,186.699996,4.022955,15,1,0.114393,0.406276,-4.672399,-0.618321,0.893130,0.931298,-13.098851,7.826781,-48.771484,-7.2181,17.8968,85.1714
202007,55.590194,37.667694,186.699996,4.022955,15,1,-0.005469,0.641551,-4.920130,-1.312977,0.511450,0.450382,-12.542182,7.430380,-49.042861,-6.7956,18.0152,85.2281
202107,55.590194,37.667694,186.699996,4.022955,15,1,-0.077748,0.197805,-5.363222,-2.801527,-0.664122,-0.709924,-13.046843,7.787560,-48.495487,-6.5548,18.0030,85.1786
202207,55.590194,37.667694,186.699996,4.022955,15,1,0.073435,-0.738528,-5.853977,-1.961832,0.122137,-0.114504,-14.725218,7.960472,-47.736976,-6.2136,18.0758,85.1822
202307,55.590194,37.667694,186.699996,4.022955,15,1,0.245096,-0.335286,-5.583296,-1.625954,-0.374046,0.564885,-15.320329,7.992221,-47.979370,-5.8149,18.1063,85.2627
202407,55.590194,37.667694,186.699996,4.022955,15,1,0.322796,-1.126880,-5.869864,-2.213740,0.648855,-0.175573,-16.747764,8.507316,-47.914066,-5.5023,18.2308,85.2554
202507,55.590194,37.667694,186.699996,4.022955,15,1,-0.175926,-1.019667,-6.019327,0.763359,1.076336,0.442748,-17.323247,7.909337,-47.727313,-4.8725,18.4036,85.3099
202607,55.590194,37.667694,186.699996,4.022955,15,1,0.042114,-0.178634,-4.866582,1.152672,-1.748092,-0.389313,-15.892130,7.605726,-48.567768,-4.2232,18.2876,85.3027
202707,55.590194,37.667694,186.699996,4.022955,15,1,0.395074,-0.300143,-4.550593,-0.870229,-0.061069,-0.091603,-15.106395,8.060606,-48.651336,-3.7707,18.3421,85.3131
202807,55.590194,37.667694,186.699996,4.022955,15,1,0.427600,-0.330520,-4.968970,-0.625954,-0.114504,0.091603,-15.333802,8.695283,-48.715682,-3.2873,18.3923,85.3437
202907,55.590194,37.667694,186.699996,4.022955,15,1,0.254734,-0.346603,-5.317324,-1.000000,0.351145,0.129771,-15.531045,8.793980,-48.744754,-2.8408,18.4889,85.3761
203008,55.590194,37.667694,186.699996,4.022955,15,1,0.169806,-0.452625,-5.675681,-1.122137,0.938931,-0.213740,-15.812328,8.556741,-48.913204,-2.4144,18.6440,85.3702
203108,55.590194,37.667694,186.699996,4.022955,15,1,-0.046427,-0.534226,-5.467963,-0.458015,-0.992366,-0.396947,-16.175088,8.247907,-48.827869,-1.9290,18.6039,85.3540
203208,55.590194,37.667694,186.699996,4.022955,15,1,0.157760,-0.388297,-5.182572,0.442748,0.083969,-0.916030,-15.631296,8.235088,-48.524436,-1.3723,18.6701,85.2795
203308,55.590194,37.667694,186.699996,4.022955,15,1,0.403507,-0.130984,-5.234943,-1.725191,-1.763359,-1.412214,-15.396672,9.068019,-48.353305,-1.0475,18.5510,85.1572
203408,55.590194,37.667694,186.699996,4.022955,15,1,-0.148219,-1.156066,-5.561524,-1.580153,1.106870,0.832061,-16.522785,8.330609,-47.203971,-0.6343,18.7230,85.2665
203508,55.590194,37.667694,186.699996,4.022955,15,1,nan,nan,nan,nan,nan,nan,0.000000,0.000000,0.000000,nan,nan,nan
203617,55.590198,37.667652,186.800003,4.022955,15,1,nan,nan,nan,nan,nan,nan,0.000000,0.000000,0.000000,nan,nan,nan
203717,55.590198,37.667652,186.800003,4.022955,15,1,0.225220,-0.805239,-4.973678,-0.427481,0.053435,-0.045802,-19.633792,7.535473,-45.988574,-0.1347,18.7882,85.2854
203817,55.590198,37.667652,186.800003,4.022955,15,1,-0.068713,-0.499084,-4.761841,0.145038,0.145038,-0.656488,-19.343791,7.138757,-45.697238,0.4016,18.8625,85.2404
203917,55.590198,37.667652,186.800003,4.022955,15,1,-0.056666,-0.235815,-4.857756,1.160305,-0.870229,-0.694656,-18.299730,6.628992,-45.630008,1.0379,18.8359,85.1908
204017,55.590198,37.667652,186.800003,4.022955,15,1,0.084277,-0.306100,-5.269072,-0.389313,-1.763359,-1.145038,-17.174800,7.894137,-45.680084,1.5032,18.7213,85.0913
204118,55.590198,37.667652,186.800003,4.022955,15,1,0.263768,-0.653949,-5.557993,-0.267176,1.870229,-0.076336,-16.974140,7.862035,-44.999126,2.0257,18.9700,85.1157
204218,55.590198,37.667652,186.800003,4.022955,15,1,0.242085,-0.313247,-5.492089,-1.664122,-1.541985,-0.198473,-17.221998,8.149955,-45.012134,2.3954,18.8755,85.1151
204318,55.590198,37.667652,186.800003,4.022955,15,1,-0.369271,-1.055405,-5.543871,-0.969466,-0.587786,0.198473,-18.006464,7.876764,-44.534416,2.8494,18.8745,85.1602
204418,55.590198,37.667652,186.800003,4.022955,15,1,-0.140389,-0.821321,-5.079008,0.053435,-0.671756,1.580153,-18.127569,7.254453,-44.956279,3.4526,18.8571,85.3507
204518,55.590198,37.667652,186.800003,4.022955,15,1,0.248710,-0.849911,-4.923661,0.190840,-0.396947,0.396947,-17.707191,7.834365,-45.115791,4.0297,18.8731,85.4180
204618,55.590198,37.667652,186.800003,4.022955,15,1,0.322796,-0.577708,-5.010161,-0.732824,0.694656,0.030534,-17.595989,8.079524,-44.966651,4.5049,19.0000,85.4555
204718,55.590198,37.667652,186.800003,4.022955,15,1,0.289066,-0.481215,-5.277899,-0.267176,0.374046,0.099237,-17.480611,8.224720,-44.960102,5.0285,19.0941,85.4987
204818,55.590198,37.667652,186.800003,4.022955,15,1,-0.103647,-0.555074,-5.270837,-0.854962,-0.045802,0.618321,-17.582668,7.580750,-45.259956,5.5103,19.1412,85.5933
204918,55.590198,37.667652,186.800003,4.022955,15,1,-0.040404,-0.611659,-5.529749,-0.778626,0.229008,-0.396947,-17.616651,7.351231,-45.622135,5.9658,19.2252,85.5843
205018,55.590198,37.667652,186.800003,4.022955,15,1,-0.069315,-0.602724,-5.319089,-0.480916,-0.259542,-0.244275,-17.570241,7.189012,-45.674865,6.4548,19.2589,85.5866
205118,55.590198,37.667652,186.800003,4.022955,15,1,0.069219,-0.513379,-4.954848,-0.175573,-1.343511,-0.641221,-17.412805,7.349164,-45.650619,6.9562,19.1897,85.5340
205218,55.590198,37.667652,186.800003,4.022955,15,1,0.226425,-0.650375,-5.244358,-0.717557,0.633588,-0.183206,-17.371417,7.977321,-45.191360,7.4277,19.3112,85.5551
205318,55.590198,37.667652,186.800003,4.022955,15,1,0.031875,-0.533631,-5.215524,-0.770992,-0.549618,1.099237,-17.507585,7.780075,-45.421318,7.9332,19.2982,85.6952
205418,55.590198,37.667652,186.800003,4.022955,15,1,0.145714,-0.695643,-5.290844,-0.618321,0.190840,0.458015,-17.594518,7.788975,-45.859928,8.4354,19.3665,85.7792
205518,55.590198,37.667652,186.800003,4.022955,15,1,nan,nan,nan,nan,nan,nan,0.000000,0.000000,0.000000,nan,nan,nan
205624,55.590206,37.667606,186.899993,4.022955,15,1,nan,nan,nan,nan,nan,nan,0.000000,0.000000,0.000000,nan,nan,nan
205724,55.590206,37.667606,186.899993,4.022955,15,1,0.190888,-0.632506,-5.090188,-0.992366,-1.305343,-0.213740,-17.844854,8.147849,-45.904758,8.8693,19.2963,85.7695
205824,55.590206,37.667606,186.899993,4.022955,15,1,0.340263,-0.868376,-5.473848,-0.175573,1.816794,0.007634,-17.873023,8.569049,-45.572612,9.4097,19.5309,85.8349
205924,55.590206,37.667606,186.899993,4.022955,15,1,0.227027,-0.599746,-5.186691,-1.312977,-0.145038,0.083969,-18.110639,8.427737,-45.584938,9.8284,19.5703,85.8756
206024,55.590206,37.667606,186.899993,4.022955,15,1,0.034284,-0.724233,-5.342627,-0.404580,1.083969,0.236641,-18.155479,8.047206,-45.613960,10.3511,19.7276,85.9556
206124,55.590206,37.667606,186.899993,4.022955,15,1,0.098732,-0.547330,-5.207875,-0.564885,-0.335878,0.183206,-18.107103,7.868817,-46.000892,10.8471,19.7458,86.0037
206224,55.590206,37.667606,186.899993,4.022955,15,1,0.022238,-0.484789,-5.201402,-0.633588,-0.290076,-0.496183,-17.812473,7.838739,-45.763114,11.3128,19.7811,85.9821
206324,55.590206,37.667606,186.899993,4.022955,15,1,0.134269,-0.690878,-5.139616,-0.893130,-0.435115,0.053435,-18.007369,7.951056,-45.568798,11.7709,19.7913,86.0149
206424,55.590206,37.667606,186.899993,4.022955,15,1,0.196911,-0.804643,-5.356160,-0.290076,0.610687,0.076336,-18.049152,8.080763,-45.363433,12.2980,19.9032,86.0735
206524,55.590206,37.667606,186.899993,4.022955,15,1,0.051751,-0.388297,-5.055470,-1.282443,-1.122137,-0.488550,-18.001049,8.123686,-45.444400,12.6928,19.8575,86.0344
206624,55.590206,37.667606,186.899993,4.022955,15,1,0.066810,-0.786774,-5.389112,-0.557252,0.687023,0.366412,-18.176668,7.931838,-45.473579,13.2048,19.9694,86.1267
206724,55.590206,37.667606,186.899993,4.022955,15,1,0.091505,-0.572347,-5.246123,-0.732824,-1.061069,-0.732824,-18.245389,8.105383,-45.370353,13.6461,19.9360,86.0631
206824,55.590206,37.667606,186.899993,4.022955,15,1,0.035489,-0.512784,-5.010161,-0.763359,-0.549618,0.221374,-18.135999,8.017434,-45.113388,14.1223,19.9299,86.1108
206924,55.590206,37.667606,186.899993,4.022955,15,1,0.196309,-0.584260,-5.267895,-0.587786,0.000000,-0.328244,-18.208564,8.226488,-45.091587,14.6017,19.9902,86.1163
