time_ms,lat,lon,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg
157228,55.590225,37.672458,-0.818817,-0.294487,7.639898,0.015267,0.061069,-0.519084,-10.323303,-4.340534,168.028060
157328,55.590225,37.672458,0.541090,0.129287,7.126341,0.015267,-0.183206,-0.366412,-10.145028,-2.198686,172.097503
157428,55.590225,37.672458,0.647632,0.371101,9.320628,0.061069,-0.167939,-0.122137,-8.700400,0.315286,174.383468
157528,55.590225,37.672458,-0.295684,0.651223,10.023325,0.045802,-0.152672,0.167939,-7.065779,0.683985,174.050048
157628,55.590225,37.672458,-1.030704,0.978031,11.364079,0.030534,0.305344,0.122137,-5.392557,-0.700417,171.524520
157728,55.590225,37.672458,-1.408988,0.875081,9.046491,0.000000,0.274809,0.061069,-4.566805,-3.940596,170.378555
157828,55.590225,37.672458,-1.820790,0.102951,8.101979,-0.335878,-0.045802,-0.290076,-5.519715,-5.557349,170.600387
157928,55.590225,37.672458,-1.547851,-1.084573,7.635109,-0.122137,-0.335878,-0.442748,-7.913215,-3.891863,173.598098
158028,55.590225,37.672458,-1.450886,-0.221464,10.247183,-0.167939,-0.183206,-0.793893,-8.807035,-0.927566,178.937088
158128,55.590225,37.672458,-1.605312,-1.067814,12.109872,-0.183206,0.198473,-0.748092,-10.080718,0.193063,-174.048309
158228,55.590225,37.672458,-0.656011,-0.519542,8.125921,0.030534,0.167939,-0.748092,-10.271054,-1.384211,-167.184524
158328,55.590225,37.672458,0.377087,0.203507,7.479486,0.198473,0.061069,-0.488550,-7.914318,-1.658795,-161.360183
158428,55.590225,37.672458,0.798466,1.021127,8.104373,-0.045802,-0.030534,-0.183206,-6.661813,-0.922440,-158.459991
158528,55.590225,37.672458,0.633266,1.194707,8.789114,-0.076336,-0.213740,0.351145,-6.501746,0.700980,-159.409820
158628,55.590225,37.672458,-0.307655,1.611298,10.291477,0.000000,-0.076336,0.671756,-5.601914,0.866609,-164.396499
158728,55.590225,37.672458,-1.400608,1.653196,11.791444,0.152672,0.305344,0.977099,-2.915329,-1.516430,-172.734329
158828,55.590225,37.672458,-1.862689,1.337162,9.070433,-0.274809,0.091603,0.900763,-2.637373,-4.668643,178.531127
158928,55.590225,37.672458,-1.270124,0.779313,6.732495,-0.335878,-0.152672,0.793893,-3.912368,-4.794899,170.100082
159228,55.590244,37.672451,-1.058237,-1.792060,11.784261,-0.106870,0.091603,-0.274809,-10.465234,-3.590690,164.030944
159328,55.590244,37.672451,-1.447295,-1.531092,9.592370,0.106870,0.244275,-0.427481,-10.160777,-5.988153,167.601196
159428,55.590244,37.672451,-0.038307,-0.600945,6.715736,0.030534,-0.122137,-0.320611,-9.376933,-5.690160,171.135223
159528,55.590244,37.672451,0.878672,0.424971,7.432799,0.030534,0.061069,-0.305344,-9.031736,-3.871330,174.020065
159628,55.590244,37.672451,-0.079009,0.895431,9.697714,0.076336,0.015267,0.259542,-7.196188,-4.127234,174.357788
159728,55.590244,37.672451,-0.426168,1.291672,11.247960,-0.061069,-0.122137,0.748092,-5.709502,-4.117801,169.544631
159828,55.590244,37.672451,-1.371878,2.072181,11.180922,-0.229008,0.152672,0.854962,-4.800262,-6.050071,161.640930
159928,55.590244,37.672451,-1.811214,1.459266,8.631097,-0.290076,0.122137,0.564885,-5.197129,-8.094977,154.087509
160028,55.590244,37.672451,-0.770933,-0.739808,5.615600,-0.229008,-0.335878,0.458015,-6.913496,-7.560060,149.164825
160128,55.590244,37.672451,-1.300052,-0.604536,8.637084,-0.137405,-0.152672,0.106870,-7.912578,-5.484083,145.990142
160228,55.590244,37.672451,-2.151190,-0.954089,10.805033,-0.137405,-0.137405,-0.366412,-8.869887,-4.910357,147.529785
160328,55.590244,37.672451,-1.644816,-1.598130,11.587937,-0.015267,0.259542,-0.625954,-9.770250,-5.271256,152.117858
160428,55.590244,37.672451,-0.584185,-1.373075,8.343793,0.137405,0.198473,-0.595420,-9.786743,-6.196516,157.869827
160528,55.590244,37.672451,0.389058,-0.082600,6.274005,0.061069,-0.030534,-0.427481,-9.032185,-6.087099,162.616683
160628,55.590244,37.672451,0.873884,0.390255,7.864953,-0.015267,-0.167939,-0.167939,-8.344588,-4.136367,165.617385
160728,55.590244,37.672451,-0.287304,0.786495,10.995371,-0.030534,-0.015267,0.229008,-7.562327,-2.615343,165.102157
160828,55.590244,37.672451,-0.703895,1.073799,12.185290,-0.015267,0.015267,0.534351,-6.542153,-2.482675,161.627624
160928,55.590244,37.672451,-1.313220,1.362301,10.636241,-0.122137,0.213740,0.580153,-5.481237,-4.916633,156.389938
161228,55.590259,37.672435,-1.509544,-0.757765,9.588778,-0.229008,-0.305344,-0.229008,-8.778224,-4.272723,148.830062
161328,55.590259,37.672435,-1.127669,-1.795651,11.789050,-0.152672,0.030534,-0.458015,-10.933189,-2.488472,152.806533
161428,55.590259,37.672435,-1.307234,-1.391031,10.500969,0.061069,0.259542,-0.549618,-10.640790,-4.442876,157.853302
161528,55.590259,37.672435,-0.817620,-0.454898,8.001422,-0.015267,0.030534,-0.458015,-9.832170,-5.460144,162.109237
161628,55.590259,37.672435,0.381875,-0.090980,7.170634,-0.152672,-0.152672,-0.305344,-10.298973,-3.434821,165.075180
161728,55.590259,37.672435,0.732626,-0.108936,7.965509,0.015267,-0.106870,-0.106870,-10.434879,-1.813643,167.342864
161828,55.590259,37.672435,-0.610521,1.152808,10.802639,0.045802,-0.045802,0.274809,-8.538405,-1.521399,165.868591
