# Инициализация MPU6050...
# MPU6050 OK
# Держите неподвижно. Калибровка гиро... 5 сек
# Держите неподвижно... 4 сек
# Держите неподвижно... 3 сек
# Держите неподвижно... 2 сек
# Держите неподвижно... 1 сек
# Держите неподвижно... 0 сек
# Калибровка гиро завершена.
# DMP готов. Начинайте движение.
# Ожидание фиксации ГНСС...
time_ms,lat,lon,alt_m,speed_mps,sats,fix,ax,ay,az,gx,gy,gz,roll_deg,pitch_deg,yaw_deg,nan,nan,nan
5400,nan,nan,nan,nan,0,0,0.410132,-0.544352,-5.064885,-0.671756,-0.122137,-0.030534,-0.951071,0.937530,0.042761,-179.9531,-0.0048,89.9980
5500,nan,nan,nan,nan,0,0,0.443862,-0.552095,-5.189045,-0.656488,-0.015267,-0.076336,-2.111943,1.763734,0.109459,-179.4824,-0.0629,89.9825
5600,nan,nan,nan,nan,0,0,0.423986,-0.549713,-5.190222,-0.732824,-0.282443,-0.045802,-3.182408,2.506739,0.195568,-179.0194,-0.0942,89.9638
5700,nan,nan,nan,nan,0,0,0.459523,-0.563412,-5.182572,-0.595420,0.007634,-0.038168,-4.169400,3.194387,0.298183,-178.5426,-0.1543,89.9434
5800,nan,nan,nan,nan,0,0,0.445669,-0.570560,-5.196106,-0.587786,0.030534,-0.030534,-5.094171,3.819466,0.407763,-178.0650,-0.2164,89.9217
5900,nan,nan,nan,nan,0,0,0.443862,-0.553882,-5.184926,-0.709924,-0.122137,-0.045802,-5.956849,4.402925,0.522893,-177.5997,-0.2633,89.9017
6000,nan,nan,nan,nan,0,0,0.438442,-0.560434,-5.189045,-0.595420,-0.007634,-0.015267,-6.735464,4.924444,0.653480,-177.1228,-0.3212,89.8776
6100,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,0.000000,0.000000,0.000000,nan,nan,nan
6200,nan,nan,nan,nan,0,0,0.431816,-0.562817,-5.196106,-0.694656,-0.129771,-0.030534,-8.154694,5.877141,0.915309,-176.6558,-0.3668,89.8553
6300,nan,nan,nan,nan,0,0,0.434828,-0.561030,-5.197872,-0.656488,-0.129771,-0.038168,-8.787908,6.294935,1.049894,-176.1850,-0.4123,89.8333
6400,nan,nan,nan,nan,0,0,0.422781,-0.540779,-5.197283,-0.648855,-0.122137,-0.053435,-9.372077,6.699603,1.192169,-175.7135,-0.4585,89.8125
6500,nan,nan,nan,nan,0,0,0.427600,-0.567582,-5.176688,-0.610687,-0.030534,-0.038168,-9.942537,7.083563,1.335859,-175.2380,-0.5135,89.7890
6600,nan,nan,nan,nan,0,0,0.444465,-0.553882,-5.212582,-0.679389,-0.091603,-0.045802,-10.428571,7.419978,1.480722,-174.7695,-0.5623,89.7664
6700,nan,nan,nan,nan,0,0,0.414349,-0.559243,-5.197283,-0.633588,-0.122137,-0.038168,-10.914137,7.742241,1.626727,-174.2963,-0.6078,89.7429
6800,nan,nan,nan,nan,0,0,0.433021,-0.552095,-5.181396,-0.610687,-0.053435,-0.038168,-11.357765,8.050994,1.771253,-173.8208,-0.6600,89.7183
6900,nan,nan,nan,nan,0,0,0.436032,-0.567582,-5.201402,-0.671756,-0.083969,-0.030534,-11.766442,8.346228,1.914328,-173.3514,-0.7088,89.6928
7000,nan,nan,nan,nan,0,0,0.437839,-0.546735,-5.190810,-0.664122,-0.145038,-0.045802,-12.160650,8.628584,2.064011,-172.8812,-0.7515,89.6692
7100,nan,nan,nan,nan,0,0,0.433021,-0.563412,-5.181983,-0.625954,0.015267,-0.038168,-12.534491,8.910528,2.207112,-172.4072,-0.8098,89.6425
7200,nan,nan,nan,nan,0,0,0.437237,-0.553882,-5.210817,-0.656488,-0.099237,-0.045802,-12.857138,9.145449,2.356512,-171.9362,-0.8567,89.6175
7300,nan,nan,nan,nan,0,0,0.425793,-0.555074,-5.206110,-0.770992,-0.305344,-0.053435,-13.179316,9.395281,2.515810,-171.4766,-0.8831,89.5960
7400,nan,nan,nan,nan,0,0,0.445067,-0.550904,-5.191399,-0.641221,-0.091603,-0.061069,-13.458363,9.617378,2.669506,-171.0041,-0.9305,89.5717
7500,nan,nan,nan,nan,0,0,0.419770,-0.564604,-5.184926,-0.641221,-0.061069,-0.030534,-13.737615,9.783555,2.810441,-170.5315,-0.9803,89.5435
7600,nan,nan,nan,nan,0,0,0.460727,-0.553287,-5.224351,-0.648855,-0.083969,-0.053435,-13.943839,9.938503,2.965607,-170.0596,-1.0279,89.5176
7700,nan,nan,nan,nan,0,0,0.427600,-0.550904,-5.167861,-0.656488,-0.091603,-0.038168,-14.194778,10.124671,3.100772,-169.5884,-1.0744,89.4899
7800,nan,nan,nan,nan,0,0,0.424588,-0.554478,-5.191987,-0.648855,-0.083969,-0.045802,-14.401237,10.244751,3.245614,-169.1165,-1.1215,89.4624
7900,nan,nan,nan,nan,0,0,0.440249,-0.556861,-5.190810,-0.656488,-0.106870,-0.045802,-14.594033,10.376619,3.376887,-168.6453,-1.1661,89.4350
8000,nan,nan,nan,nan,0,0,0.443260,-0.546139,-5.217290,-0.664122,-0.068702,-0.045802,-14.743160,10.483039,3.515729,-168.1749,-1.2142,89.4064
8100,nan,nan,nan,nan,0,0,0.431214,-0.558647,-5.190222,-0.625954,-0.030534,-0.053435,-14.941400,10.596395,3.659414,-167.7005,-1.2660,89.3774
8200,nan,nan,nan,nan,0,0,0.439646,-0.551500,-5.206698,-0.603053,-0.007634,-0.015267,-15.060915,10.666657,3.783470,-167.2238,-1.3189,89.3437
8300,nan,nan,nan,nan,0,0,0.419167,-0.569964,-5.194341,-0.587786,-0.122137,-0.030534,-15.202958,10.716063,3.900144,-166.7456,-1.3608,89.3137
8400,nan,nan,nan,nan,0,0,0.457716,-0.558647,-5.193164,-0.381679,0.030534,-0.251908,-15.242501,10.859560,4.056033,-166.2472,-1.4224,89.3013
8500,nan,nan,nan,nan,0,0,0.432418,-0.513975,-5.207875,-0.648855,0.022901,0.022901,-15.227459,10.966610,4.243848,-165.7748,-1.4765,89.2618
8600,nan,nan,nan,nan,0,0,0.417963,-0.554478,-5.168449,-0.503817,0.145038,-0.053435,-15.358233,10.886879,4.361460,-165.2879,-1.5440,89.2263
8700,nan,nan,nan,nan,0,0,0.436635,-0.556265,-5.191987,-0.610687,-0.007634,-0.030534,-15.462533,10.952033,4.490740,-164.8117,-1.5959,89.1919
8800,nan,nan,nan,nan,0,0,0.433623,-0.525888,-5.210228,-0.664122,-0.061069,-0.038168,-15.552689,11.017335,4.619053,-164.3409,-1.6425,89.1593
8900,nan,nan,nan,nan,0,0,0.400495,-0.544948,-5.203167,-0.717557,-0.236641,-0.038168,-15.686519,11.110202,4.748292,-163.8756,-1.6720,89.1310
9000,nan,nan,nan,nan,0,0,0.497469,-0.581281,-5.126082,-0.366412,-0.221374,0.480916,-15.763149,11.167951,4.867781,-163.3736,-1.6881,89.0523
9100,nan,nan,nan,nan,0,0,0.202332,-0.593194,-5.190810,-0.389313,-0.083969,-2.824427,-15.861744,11.161972,4.674785,-162.8834,-1.8126,89.2859
9200,nan,nan,nan,nan,0,0,0.637207,-0.717086,-5.296729,-0.427481,1.259542,-1.381679,-15.776010,11.196791,5.910724,-162.3917,-2.0242,89.3405
9300,nan,nan,nan,nan,0,0,0.414951,-0.587833,-5.596830,5.175572,0.351145,-4.213740,-14.481367,9.174246,8.965338,-161.3508,-2.2383,89.6900
9400,nan,nan,nan,nan,0,0,0.028261,-0.006497,-5.529749,3.938931,6.343512,-7.335878,-9.030079,7.094895,13.296728,-160.4415,-3.1268,90.1348
9500,nan,nan,nan,nan,0,0,0.010794,0.123947,-5.257892,6.503817,2.832061,-7.473282,-3.245319,3.874703,19.528545,-159.2883,-3.6982,90.6979
9600,nan,nan,nan,nan,0,0,-0.454800,0.856574,-5.353218,4.908397,-2.458015,-2.206107,2.323436,4.497320,22.911882,-158.2772,-3.5963,90.9501
9700,nan,nan,nan,nan,0,0,-0.295788,1.108526,-4.708882,3.022901,-1.557252,-1.351145,7.011308,5.141296,24.447196,-157.4474,-3.5497,91.0905
9800,nan,nan,nan,nan,0,0,-0.066906,0.935793,-4.885412,-16.412214,-5.244275,-0.984733,4.650000,5.861947,26.193180,-158.5666,-3.1472,91.3350
9900,nan,nan,nan,nan,0,0,-0.846309,0.475965,-4.552947,1.564885,5.480916,0.923664,-3.126116,2.505213,26.616819,-157.8540,-3.6688,91.0018
10000,nan,nan,nan,nan,0,0,-0.592732,0.436653,-5.151973,-1.603053,0.770992,-0.137405,-3.754541,2.386242,25.816022,-157.4741,-3.7919,90.9412
10100,nan,nan,nan,nan,0,0,-0.782463,0.281789,-5.393820,0.000000,0.145038,-1.419847,-4.081601,3.798488,26.139312,-156.9432,-3.9065,91.0224
10200,nan,nan,nan,nan,0,0,-0.402399,0.575436,-5.248476,-0.297710,1.610687,0.603053,-3.713034,3.118142,25.362335,-156.4253,-4.0763,90.8583
10300,nan,nan,nan,nan,0,0,-0.559604,0.369943,-5.069592,1.419847,1.687023,4.358778,-2.859681,1.762455,23.907264,-155.7104,-4.0991,90.3450
10400,nan,nan,nan,nan,0,0,-0.368066,0.604621,-5.362045,-1.702290,-2.221374,0.259542,-3.842832,0.943723,22.330286,-155.3459,-3.9310,90.3678
10500,nan,nan,nan,nan,0,0,-0.425287,0.718983,-5.306144,0.083969,-3.557252,-2.717557,-3.521889,2.365662,23.287399,-154.8248,-3.7674,90.7190
10600,nan,nan,nan,nan,0,0,-0.393364,0.389003,-4.994861,0.442748,1.778626,-2.267176,-2.339628,3.368161,25.826450,-154.2499,-4.0696,90.8011
10700,nan,nan,nan,nan,0,0,-0.557797,0.606408,-5.221409,1.396947,0.229008,-2.312977,-1.625582,3.171951,26.283805,-153.5848,-4.2355,90.9523
10800,nan,nan,nan,nan,0,0,-0.178937,0.720174,-5.533279,-2.519084,-3.862595,0.511450,-1.935554,5.804934,27.518402,-153.3061,-3.9103,91.0323
10900,nan,nan,nan,nan,0,0,-0.099431,0.552206,-5.479732,-1.480916,-1.305343,0.351145,-3.099389,7.088085,27.140594,-152.9166,-3.8209,91.0125
11000,nan,nan,nan,nan,0,0,-0.025346,0.416402,-5.183749,-1.137405,-2.572519,0.419847,-3.537449,7.566796,27.668674,-152.4962,-3.6157,91.0455
11100,nan,nan,nan,nan,0,0,0.075242,0.423549,-5.096661,-0.351145,-1.297710,0.267176,-4.029944,8.154603,28.032423,-151.9943,-3.5306,91.0342
11200,nan,nan,nan,nan,0,0,0.212571,0.821432,-5.798664,-6.366412,0.045802,0.145038,-5.157393,9.604552,27.023723,-152.0908,-3.5699,90.9709
11300,nan,nan,nan,nan,0,0,-0.230737,0.022094,-5.374402,-1.183206,-1.625954,-0.473282,-6.505530,8.561009,27.951084,-151.6771,-3.4907,91.0411
11400,nan,nan,nan,nan,0,0,0.112586,0.433675,-4.995450,0.061069,1.419847,0.015267,-6.319655,7.693567,27.422626,-151.1273,-3.6562,90.9229
11500,nan,nan,nan,nan,0,0,-0.086782,0.075700,-5.084892,0.717557,-5.038168,1.969466,-6.108475,7.892759,26.786418,-150.5208,-3.1613,90.9475
11600,nan,nan,nan,nan,0,0,0.269189,0.480730,-5.505034,-2.526718,-3.862595,-0.305344,-5.865948,10.116433,27.053039,-150.2460,-2.8812,91.1157
11700,nan,nan,nan,nan,0,0,0.449283,0.296680,-5.196694,-0.801527,-1.427481,1.351145,-7.183543,12.035056,26.435600,-149.7852,-2.7304,91.0202
11800,nan,nan,nan,nan,0,0,0.561315,0.279407,-5.234354,-1.236641,-0.381679,0.305344,-7.755206,12.069958,26.028726,-149.3698,-2.7219,90.9632
11900,nan,nan,nan,nan,0,0,0.352310,0.143007,-5.249065,-1.702290,1.236641,-0.778626,-8.440271,12.746733,26.225851,-149.0015,-2.9076,90.9164
12000,nan,nan,nan,nan,0,0,0.430611,0.153133,-5.201402,0.809160,-0.129771,1.030534,-8.607733,11.292550,26.015802,-148.3776,-2.8821,90.7843
12100,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,0.000000,0.000000,0.000000,nan,nan,nan
12200,nan,nan,nan,nan,0,0,0.564929,0.344330,-5.519745,-1.564885,-3.511450,-1.167939,-8.956821,14.119076,27.011348,-148.0092,-2.6840,91.0180
12300,nan,nan,nan,nan,0,0,0.840792,0.161471,-5.560347,2.595420,0.534351,-0.450382,-8.656007,15.324774,28.545185,-147.2113,-2.7914,90.9760
12400,nan,nan,nan,nan,0,0,0.807664,0.097739,-5.116667,-2.854962,-0.114504,0.091603,-8.958502,15.926201,28.979360,-146.9579,-2.8146,90.9228
12500,nan,nan,nan,nan,0,0,0.629980,-0.082738,-5.553875,-4.938931,-2.114504,0.610687,-11.455037,16.610179,28.925577,-146.9161,-2.6416,90.9352
12600,nan,nan,nan,nan,0,0,0.707077,-0.228072,-4.880705,0.175573,0.465649,-4.122138,-11.957403,19.056840,31.159868,-146.3753,-2.9445,91.2023
12700,nan,nan,nan,nan,0,0,1.332888,-0.012453,-5.370872,-1.824427,-0.412214,-0.312977,-10.682522,18.824045,33.135150,-146.0213,-2.9646,91.1990
12800,nan,nan,nan,nan,0,0,0.951017,-0.057721,-4.973678,0.473282,-0.160305,0.351145,-11.006048,20.411333,32.559497,-145.4339,-2.9680,91.1263
12900,nan,nan,nan,nan,0,0,1.190138,0.036389,-5.164919,-1.206107,2.229008,1.503817,-10.682177,19.335302,31.768486,-145.0021,-3.1014,90.8223
13000,nan,nan,nan,nan,0,0,0.899217,-0.055934,-5.255538,-0.992366,-0.396947,0.587786,-11.146358,18.564943,31.048982,-144.5608,-3.0706,90.7440
13100,nan,nan,nan,nan,0,0,0.668528,-0.174465,-5.013103,-0.748092,0.244275,-0.793893,-11.440232,18.894899,31.332719,-144.0992,-3.1720,90.7408
13200,nan,nan,nan,nan,0,0,1.006430,-0.163148,-5.230236,-1.297710,-0.274809,0.000000,-11.694503,18.892835,31.453462,-143.6906,-3.1846,90.7032
13300,nan,nan,nan,nan,0,0,0.988361,-0.155405,-4.920718,0.030534,-1.419847,-0.587786,-11.966517,19.762311,31.483167,-143.1555,-3.1399,90.7812
13400,nan,nan,nan,nan,0,0,1.131713,-0.035087,-5.233178,0.389313,1.160305,0.328244,-11.089856,18.965562,31.509126,-142.5719,-3.2464,90.6304
13500,nan,nan,nan,nan,0,0,0.750444,-0.009475,-4.997215,3.129771,-1.091603,0.732824,-9.772064,17.707292,30.526275,-141.7201,-3.1484,90.5847
13600,nan,nan,nan,nan,0,0,1.115450,0.263324,-5.309085,1.198473,-3.625954,1.297710,-6.940369,20.191814,30.231473,-141.0676,-2.8165,90.6545
13700,nan,nan,nan,nan,0,0,1.224470,0.343735,-4.943667,0.213740,0.320611,0.221374,-6.116735,21.362068,30.353242,-140.5053,-2.8592,90.5615
13800,nan,nan,nan,nan,0,0,1.211219,0.446183,-4.984858,1.129771,0.038168,0.381679,-5.008628,21.432014,30.198757,-139.8517,-2.8689,90.4738
13900,nan,nan,nan,nan,0,0,1.257598,0.446183,-5.323797,-3.076336,0.297710,-0.190840,-5.682089,21.097007,30.072549,-139.6199,-2.9347,90.4129
14000,nan,nan,nan,nan,0,0,1.303977,0.265111,-5.134909,-3.335878,-0.534351,0.893130,-8.276291,19.697748,30.544675,-139.4127,-2.8667,90.3234
14100,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,0.000000,0.000000,0.000000,nan,nan,nan
14200,nan,nan,nan,nan,0,0,0.967882,0.078083,-5.329092,-1.541985,4.656488,0.488550,-9.672457,15.961619,30.284507,-139.0095,-3.2176,89.9253
14300,nan,nan,nan,nan,0,0,0.605284,0.050684,-5.320854,-3.335878,3.793893,0.793893,-10.229692,12.513161,30.238779,-138.7854,-3.4813,89.5589
14400,nan,nan,nan,nan,0,0,0.274008,-0.194716,-5.158446,-1.480916,0.442748,0.152672,-11.693785,11.478683,30.106307,-138.3912,-3.5341,89.4613
14500,nan,nan,nan,nan,0,0,0.007180,-0.329925,-5.686273,-1.396947,0.183206,-0.450382,-11.676330,10.534136,29.862325,-137.9924,-3.6071,89.4257
14600,nan,nan,nan,nan,0,0,0.558906,-0.003519,-5.169038,-0.236641,0.328244,-0.366412,-10.738989,11.088538,30.408052,-137.4765,-3.6848,89.3735
14700,nan,nan,nan,nan,0,0,0.154748,-0.220924,-5.439130,-0.335878,-2.404580,-0.259542,-10.770331,11.655170,30.584396,-136.9817,-3.5543,89.4987
14800,nan,nan,nan,nan,0,0,0.169204,-0.135153,-5.139028,0.740458,-0.732824,-0.480916,-10.127399,12.764303,30.966678,-136.3730,-3.5617,89.5264
14900,nan,nan,nan,nan,0,0,0.445669,-0.061891,-5.236120,0.137405,-0.076336,0.038168,-10.217358,13.092953,31.098829,-135.8196,-3.5807,89.4709
15000,nan,nan,nan,nan,0,0,0.713702,0.094761,-5.101368,-0.160305,1.160305,1.641221,-9.676058,13.199059,30.794443,-135.2832,-3.5753,89.2138
15100,nan,nan,nan,nan,0,0,0.495060,0.088209,-5.287313,-0.198473,-1.694656,0.931298,-9.564926,12.824245,29.594083,-134.7665,-3.4157,89.2093
15200,nan,nan,nan,nan,0,0,0.638412,0.043536,-5.067239,0.824427,-2.419847,1.732824,-8.290954,14.962156,29.108051,-134.1474,-3.1480,89.2020
15300,nan,nan,nan,nan,0,0,0.739000,0.171002,-5.295551,-0.297710,0.450382,0.145038,-8.218885,16.281419,28.459619,-133.6352,-3.1937,89.1004
15400,nan,nan,nan,nan,0,0,0.628173,0.166832,-5.200225,-1.137405,-1.366412,-0.717557,-9.500991,14.107615,28.050050,-133.2177,-3.1764,89.1900
15500,nan,nan,nan,nan,0,0,0.640219,0.000651,-5.094895,-1.137405,-0.839695,-0.145038,-10.690650,15.372353,28.191453,-132.7958,-3.1537,89.2020
15600,nan,nan,nan,nan,0,0,0.817301,0.020307,-5.174922,-0.961832,-0.664122,0.480916,-10.526745,15.440629,28.462049,-132.3533,-3.0969,89.1588
15700,nan,nan,nan,nan,0,0,0.558303,-0.022579,-5.149620,0.221374,1.854962,0.282443,-10.563990,14.766814,28.225957,-131.7829,-3.2233,88.9422
15800,nan,nan,nan,nan,0,0,0.684188,0.025072,-5.252007,-1.091603,0.946565,0.282443,-10.610509,14.359378,27.909696,-131.3473,-3.2875,88.7925
15900,nan,nan,nan,nan,0,0,0.547462,-0.029726,-5.086657,0.145038,0.458015,0.511450,-10.554762,12.469397,27.656818,-130.7891,-3.3010,88.6641
16000,nan,nan,nan,nan,0,0,0.484820,0.098334,-5.405589,0.076336,0.267176,-0.564885,-10.088678,11.899762,27.761127,-130.2427,-3.3828,88.6201
16100,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,0.000000,0.000000,0.000000,nan,nan,nan
16200,nan,nan,nan,nan,0,0,0.329421,0.007798,-5.254950,0.015267,-1.274809,0.282443,-8.883307,12.226880,29.160566,-129.7060,-3.3001,88.6392
16300,nan,nan,nan,nan,0,0,0.679972,0.162663,-5.210228,-1.160305,-1.496183,-0.267176,-8.801367,13.122210,29.433540,-129.2898,-3.2459,88.7111
16400,nan,nan,nan,nan,0,0,0.478195,0.201379,-5.111960,-1.137405,1.725191,-0.679389,-8.551221,13.007253,29.992198,-128.8584,-3.4272,88.5589
16500,nan,nan,nan,nan,0,0,0.194502,-0.002923,-5.284371,0.076336,0.198473,-0.343511,-9.689111,12.317152,29.858894,-128.3111,-3.4859,88.5037
16600,nan,nan,nan,nan,0,0,0.452295,0.035197,-5.274368,-0.511450,0.236641,0.030534,-9.678536,11.767356,29.970243,-127.8210,-3.5169,88.4219
16700,nan,nan,nan,nan,0,0,0.390858,-0.011262,-5.229647,-0.671756,-0.358779,0.061069,-9.697029,11.883023,30.140779,-127.3496,-3.5085,88.3853
16800,nan,nan,nan,nan,0,0,0.428804,0.053662,-5.200814,-0.099237,1.122137,-0.099237,-9.753417,11.950865,30.243583,-126.8143,-3.6018,88.2400
16900,nan,nan,nan,nan,0,0,0.448681,0.041749,-5.329092,-0.572519,0.717557,0.122137,-9.608220,11.614844,30.351726,-126.3272,-3.6520,88.1132
17000,nan,nan,nan,nan,0,0,0.352310,0.087017,-5.270837,-0.854962,0.236641,0.167939,-9.649677,11.206949,30.290685,-125.8706,-3.6691,88.0222
17100,nan,nan,nan,nan,0,0,0.331831,0.044728,-5.268484,-0.679389,-0.312977,0.183206,-9.869869,10.960788,30.263235,-125.3992,-3.6522,87.9750
17200,nan,nan,nan,nan,0,0,0.299908,0.006012,-5.221409,-0.312977,-0.061069,-0.053435,-9.899587,10.929327,30.359693,-124.8908,-3.6687,87.9209
17300,nan,nan,nan,nan,0,0,0.321591,0.007798,-5.260245,-0.419847,-0.190840,-0.076336,-9.939808,10.888476,30.538787,-124.3938,-3.6793,87.8787
17400,nan,nan,nan,nan,0,0,0.303522,-0.000540,-5.230236,-0.465649,0.389313,-0.167939,-10.018192,10.835276,30.646524,-123.8986,-3.7296,87.7935
17500,nan,nan,nan,nan,0,0,0.385437,0.044728,-5.270837,-0.549618,0.022901,-0.297710,-9.969409,10.841959,30.880283,-123.4141,-3.7697,87.7455
17600,nan,nan,nan,nan,0,0,0.364958,0.018520,-5.282018,-0.572519,0.091603,-0.175573,-9.857807,10.809885,31.104331,-122.9310,-3.8030,87.6848
17700,nan,nan,nan,nan,0,0,0.303522,0.009585,-5.239651,-0.709924,-0.045802,-0.068702,-9.758224,10.640712,31.222417,-122.4621,-3.8193,87.6296
17800,nan,nan,nan,nan,0,0,0.311954,0.032815,-5.260245,-0.396947,0.809160,-0.167939,-9.676021,10.437838,31.320230,-121.9572,-3.8891,87.5071
17900,nan,nan,nan,nan,0,0,0.298703,0.070340,-5.297905,-0.320611,0.412214,0.022901,-9.584788,10.246040,31.414073,-121.4462,-3.9208,87.4077
18000,nan,nan,nan,nan,0,0,0.254734,0.007203,-5.236708,-0.305344,0.175573,0.038168,-9.511489,10.028633,31.560796,-120.9350,-3.9380,87.3276
18109,nan,nan,nan,nan,0,0,0.251120,0.074509,-5.280252,-0.732824,-0.519084,-0.022901,-9.389853,9.838291,31.685283,-120.4290,-3.9230,87.3087
18209,nan,nan,nan,nan,0,0,0.213173,0.046514,-5.241415,-0.809160,0.053435,-0.015267,-9.472633,9.897642,31.766580,-119.9691,-3.9373,87.2416
18309,nan,nan,nan,nan,0,0,0.241483,0.064383,-5.248476,-0.564885,0.114504,-0.038168,-9.404622,9.743175,31.828243,-119.4843,-3.9561,87.1701
